ISIN,Instrument Name,Industry,Security Code,Security Id,Status,Group,Face Value,Instrument
INF209KB1HR9,Aditya Birla Sun Life RESURGENT INDIA FUND ��� SERIES 4 REGULAR GROWTH,,540617,BSLRIFS4RG,Active,B,10,Equity
INF209KB1HS7,Aditya Birla Sun Life RESURGENT INDIA FUND ��� SERIES 4 REGULAR DIVIDEND,,540618,BSLRIFS4RD,Active,B,10,Equity
INF209KB1HT5,Aditya Birla Sun Life RESURGENT INDIA FUND ��� SERIES 4 DIRECT GROWTH,,540619,BSLRIFS4DG,Active,B,10,Equity
INF209KB1HU3,Aditya Birla Sun Life RESURGENT INDIA FUND ��� SERIES 4 DIRECT DIVIDEND,,540620,BSLRIFS4DD,Active,B,10,Equity
INE363W01018,Bhagyanagar Properties Ltd,Realty,540621,BHAGYAPROP,Active,B,2,Equity
INF109KB14S2,ICICI Prudential FMP Series 81 - 1100 Days Plan O - Cumulative Option,,540622,IPRU2985,Active,F,10,MF
INF109KB15S9,ICICI Prudential FMP Series 81 - 1100 Days Plan O - Dividend Payout Option,,540623,IPRU2986,Active,F,10,MF
INF109KB12S6,ICICI Prudential FMP Series 81 - 1100 Days Plan O - Direct Plan Cumulative Option,,540624,IPRU9187,Active,F,10,MF
INF109KB13S4,ICICI Prudential FMP Series 81 - 1100 Days Plan O - Direct Plan Dividend Payout Option,,540625,IPRU9188,Active,F,10,MF
INF109KB16S7,ICICI PRUDENTIAL VALUE FUND-SERIES 15-CUMULATIVE,,540626,IPRU2987,Active,B,10,Equity
INF109KB17S5,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIVIDEND PAYOUT,,540627,IPRU2988,Active,B,10,Equity
INF204KB1PT3,Reliance Fixed Horizon Fund - XXXIV - Series 8 - Direct Plan Dividend Payout Option,,540628,RXXXIVS8X,Active,F,10,MF
INF109KB18S3,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIRECT PLAN CUMULATIVE,,540629,IPRU9189,Active,B,10,Equity
INF204KB1PS5,Reliance Fixed Horizon Fund - XXXIV - Series 8 - Direct Plan Growth Option,,540630,RXXXIVS8Z,Active,F,10,MF
INF109KB19S1,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIRECT PLAN DIVIDEND PAYOUT,,540631,IPRU9190,Active,B,10,Equity
INF204KB1PR7,Reliance Fixed Horizon Fund - XXXIV - Series 8 - Dividend Payout Option,,540632,RXXXIVS8D,Active,F,10,MF
INF204KB1PQ9,Reliance Fixed Horizon Fund - XXXIV - Series 8 - Growth Option,,540633,RXXXIVS8G,Active,F,10,MF
INF179KB1V13,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-GROWTH OPTION,,540634,HEOF1100DG,Active,B,10,Equity
INF179KB1V21,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-DIVIDEND PAYOUT OPTION,,540635,HEOF1100DD,Active,B,10,Equity
INF179KB1V39,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-GROWTH OPTION,,540636,HEOF1100RG,Active,B,10,Equity
INF179KB1V47,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-DIVIDEND PAYOUT OPTION,,540637,HEOF1100RD,Active,B,10,Equity
INF204KB1QG8,RELIANCE FIXED HORIZON FUND-XXXIV-SR 9-DIRECT PLAN DIVIDEND PAYOUT OPTION,,540638,RXXXIVS9G,Active,F,10,MF
INF204KB1QF0,RELIANCE FIXED HORIZON FUND-XXXIV-SR 9-DIRECT PLAN GROWTH OPTION,,540639,RXXXIVS9D,Active,F,10,MF
INF204KB1QE3,RELIANCE FIXED HORIZON FUND-XXXIV-SR 9-DIVIDEND PAYOUT OPTION,,540640,RXXXIVS9Z,Active,F,10,MF
INF204KB1QD5,RELIANCE FIXED HORIZON FUND-XXXIV-SR 9-GROWTH OPTION,,540641,RXXXIVS9X,Active,F,10,MF
INE170V01019,Salasar Techno Engineering Ltd,Construction & Engineering,540642,SALASAR,Active,B,10,Equity
INF109KB13T2,ICICI Prudential Fixed Maturity Plan Series 81-1162 Days Plan P- Cumulative Option,,540643,IPRU2989,Active,F,10,MF
INF109KB14T0,ICICI Prudential Fixed Maturity Plan Series 81-1162 Days Plan P - Dividend Payout,,540644,IPRU2990,Active,F,10,MF
INF109KB11T6,ICICI Prudential Fixed Maturity Plan Series 81-1162 Days Plan P - Direct Plan Cumulative Option,,540645,IPRU9191,Active,F,10,MF
INF109KB12T4,ICICI Prudential Fixed Maturity Plan Series 81-1162 Days Plan P - Direct Plan Dividend Payout Option,,540646,IPRU9192,Active,F,10,MF
INE335W01016,Ganges Securities Ltd,Investment Companies,540647,GANGESSEC,Active,B,10,Equity
INE471W01019,Palash Securities Ltd,Investment Companies,540648,PALASHSEC,Active,B,10,Equity
INE349W01017,Avadh Sugar & Energy Ltd,Sugar,540649,AVADHSUGAR,Active,B,10,Equity
INE347W01011,Magadh Sugar & Energy Ltd,Sugar,540650,MAGADHSUGAR,Active,B,10,Equity
INE943X01015,Jigar Cables Ltd,Other Elect.Equip./ Prod.,540651,JIGAR,Active,M,10,Equity
INE931X01010,Captain Technocast Ltd,Other Industrial Goods,540652,CTCL,Active,M,10,Equity
INE501W01021,Sintex Plastics Technology Ltd,Plastic Products,540653,SINTEXPLAST,Active,B,1,Equity
INE632W01016,Globalspace Technologies Ltd,IT Consulting & Software,540654,GSTL,Active,M,10,Equity
INF200KA1QW0,SBI Dual Advantage Fund - Series XXIII - Regular Plan - Growth,,540655,DAFXXIIIGR,Active,F,10,MF
INF200KA1QX8,SBI Dual Advantage Fund - Series XXIII - Regular Plan - Dividend (Payout),,540656,DAFXXIIIDR,Active,F,10,MF
INF200KA1QY6,SBI Dual Advantage Fund - Series XXIII - Direct Plan - Growth,,540657,DAFXXIIIGD,Active,F,10,MF
INF200KA1QZ3,SBI Dual Advantage Fund - Series XXIII - Direct Plan - Dividend Payout,,540658,DAFXXIIIDD,Active,F,10,MF
INF109KB15U5,ICICI Prudential FMP Series 81-1163 Days Plan Q - Cumulative Option,,540659,IPRU2995,Active,F,10,MF
INF109KB16U3,ICICI Prudential FMP Series 81-1163 Days Plan Q - Dividend Payout Option,,540660,IPRU2996,Active,F,10,MF
INF109KB13U0,ICICI Prudential FMP Series 81-1163 Days Plan Q - Direct Plan Cumulative Option,,540661,IPRU9197,Active,F,10,MF
INF109KB14U8,ICICI Prudential FMP Series 81-1163 Days Plan Q - Direct Plan Dividend Payout Option,,540662,IPRU9198,Active,F,10,MF
INF179KB1V96,HDFC FMP 1430D July 2017 (1) under HDFC FMP-Series 38 - Direct Option - Growth Option,,540663,H1430D38DG,Active,F,10,MF
INF179KB1W04,HDFC FMP 1430D July 2017 (1) under HDFC FMP-Series 38-Direct Option-Normal Dividend Option,,540664,H1430D38DD,Active,F,10,MF
INF179KB1W20,HDFC FMP 1430D July 2017 (1) under HDFC FMP-Series 38-Direct Option-Quarterly Dividend Option,,540665,H1430D38DQ,Active,F,10,MF
INF179KB1W38,HDFC FMP 1430D July 2017 (1) under HDFC FMP-Series 38 - Regular Option - Growth Option,,540666,H1430D38RG,Active,F,10,MF
INF179KB1W46,HDFC FMP 1430D July 2017 (1) under HDFC FMP-Series 38-Regular Option-Normal Dividend Option,,540667,H1430D38RD,Active,F,10,MF
INF179KB1W53,HDFC FMP 1430D July 2017 (1) under HDFC FMP-Series 38-Regular Option-Quarterly Dividend Option,,540668,H1430D38RQ,Active,F,10,MF
INF789FC1N82,UTI Nifty Next 50 ETF,,540669,UTINEXT50,Active,B,10,Equity
,JDBBPH,,540670,JDBBPH,Suspended,P,10,Equity
INF846K01A86,Axis Equity Advantage Fund - Series 2 Direct Plan - Growth,,540671,AXISAHDGG,Active,B,10,Equity
INF846K01A94,Axis Equity Advantage Fund - Series 2 Regular Plan - Growth,,540672,AXISAHGPG,Active,B,10,Equity
INE285J01010,Security and Intelligence Services (India) Ltd,Sp.Consumer Services,540673,SIS,Active,B,10,Equity
INF204KB1QK0,Reliance Fixed Horizon Fund - XXXIV - Series 10 - Direct Plan Dividend Payout Option,,540674,RXXX1VS10X,Active,F,10,MF
INF204KB1QJ2,Reliance Fixed Horizon Fund - XXXIV - Series 10 - Direct Plan Growth Option,,540675,RXXX1VS10Z,Active,F,10,MF
INF204KB1QI4,Reliance Fixed Horizon Fund - XXXIV - Series 10 - Dividend Payout Option,,540676,RXXX1VS10D,Active,F,10,MF
INF204KB1QH6,Reliance Fixed Horizon Fund - XXXIV - Series 10 - Growth Option,,540677,RXXX1VS10G,Active,F,10,MF
INE704P01017,Cochin Shipyard Ltd,Shipping,540678,COCHINSHIP,Active,A,10,Equity
INE320X01016,SMS Lifesciences India Ltd,Pharmaceuticals,540679,SMSLIFE,Active,B,10,Equity
INE880L01014,KIOCL Ltd,Iron & Steel/Interm.Products,540680,KIOCL,Active,B,10,Equity
INE344X01016,Chothani Foods Ltd,Packaged Foods,540681,CHOTHANI,Active,M,10,Equity
INF109KB15T7,ICICI Prudential Value Fund - Series 16 - Cumulative Option,,540682,IPRU2991,Active,B,10,Equity
INF109KB16T5,ICICI Prudential Value Fund - Series 16 - Dividend Payout Option,,540683,IPRU2992,Active,B,10,Equity
INF109KB17T3,ICICI Prudential Value Fund - Series 16 - Direct Plan Cumulative Option,,540684,IPRU9193,Active,B,10,Equity
INF109KB18T1,ICICI Prudential Value Fund - Series 16 - Direct Plan Dividend Payout Option,,540685,IPRU9194,Active,B,10,Equity
INE172E01011,Smruthi Organics Ltd,Pharmaceuticals,540686,SMRUTHIORG,Active,X,10,Equity
INF109KB11U4,ICICI PRUDENTIAL FMP SERIES 81- 1100 DAYS - PLAN R- CUMULATIVE OPTION,,540687,IPRU2993,Active,F,10,MF
INF109KB12U2,ICICI PRUDENTIAL FMP SERIES 81- 1100 DAYS PLAN R- DIVIDEND PAYOUT OPTION,,540688,IPRU2994,Active,F,10,MF
INF109KB19T9,ICICI PRUDENTIAL FMP SERIES 81- 1100 DAYS PLAN R- DIRECT PLAN CUMULATIVE OPTION,,540689,IPRU9195,Active,F,10,MF
INF109KB10U6,ICICI PRUDENTIAL FMP SERIES 81- 1100 DAYS PLAN R- DIRECT PLAN DIVIDEND PAYOUT OPTION,,540690,IPRU9196,Active,F,10,MF
INE674K01013,Aditya Birla Capital Ltd,Holding Companies,540691,ABCAPITAL,Active,B,10,Equity
INE346W01013,Apex Frozen Foods Ltd,Packaged Foods,540692,APEX,Active,B,10,Equity
INE145Y01015,Shish Industries Ltd,Plastic Products,540693,SHISHIND,Active,M,10,Equity
INE236W01016,ANG Lifesciences India Ltd,Healthcare Services,540694,ANG,Active,M,10,Equity
INE109Y01011,Dhruv Wellness Ltd,Comm.Trading  & Distribution,540695,DWL,Active,M,10,Equity
INE185U01027,Ruchika Industries India Ltd,Comm.Trading  & Distribution,540696,RUCHINDLTD,Active,XT,5,Equity
INE319X01018,A & M Febcon Ltd,Industrial Machinery,540697,AMFL,Active,M,10,Equity
INE555X01017,Nouritrans Exim Ltd,Comm.Trading  & Distribution,540698,NEL,Active,M,10,Equity
INE935N01012,Dixon Technologies (India) Ltd,Consumer Electronics,540699,DIXON,Active,B,10,Equity
INE727S01012,Bharat Road Network Ltd,Roads & Highways,540700,BRNL,Active,B,10,Equity
INE385W01011,Dishman Carbogen Amcis Ltd,Pharmaceuticals,540701,DCAL,Active,B,2,Equity
INE670X01014,Lasa Supergenerics Ltd,Healthcare Services,540702,LASA,Active,T,10,Equity
INE438C01010,Provestment Services Ltd,Consulting Services,540703,PROVESTSER,Active,X,10,Equity
INE866R01028,Matrimony.com Ltd,Internet Software & Services,540704,MATRIMONY,Active,B,5,Equity
INF789FC1S95,UTI DAFTF Series V - I (1103 DAYS) - Direct Plan Dividend Payout,,540705,UTDDPDA5P1,Active,F,10,MF
INF789FC1T03,UTI DAFTF Series  V - I (1103 DAYS) - Direct Plan Growth,,540706,UTDGRDA5P1,Active,F,10,MF
INF789FC1S79,UTI DAFTF Series  V - I (1103 DAYS) - Regular Plan Dividend Payout,,540707,UTRDPDA5P1,Active,F,10,MF
INF789FC1S87,UTI DAFTF Series  V - I (1103 DAYS) - Regular Plan Growth,,540708,UTRGRDA5P1,Active,F,10,MF
INE217K01011,Reliance Home Finance Ltd,Housing Finance,540709,RELHOME,Active,B,10,Equity
INE264T01014,Capacite Infraprojects Ltd,Realty,540710,CAPACITE,Active,B,10,Equity
INF109KB11W0,ICICI PRUDENTIAL VALUE FUND SERIES 17 - CUMULATIVE OPTION,,540711,IPRU3003,Active,B,10,Equity
INF109KB12W8,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIVIDEND OPTION,,540712,IPRU3004,Active,B,10,Equity
INF109KB19V5,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIRECT PLAN CUMULATIVE OPTION,,540713,IPRU9205,Active,B,10,Equity
INF109KB10W2,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIRECT PLAN DIVIDEND OPTION,,540714,IPRU9206,Active,B,10,Equity
INE146Y01013,Sagar Diamonds Ltd,Other Apparels & Accessories,540715,SAGAR,Active,M,10,Equity
INE765G01017,ICICI Lombard General Insurance Company Ltd,General Insurance,540716,ICICIGI,Active,A,10,Equity
INE689M01017,Polo Queen Industrial and Fintech Ltd,Comm.Trading  & Distribution,540717,PQIF,Active,X,10,Equity
INE777X01017,AKM Lace and Embrotex Ltd,Textiles,540718,AKM,Active,M,10,Equity
INE123W01016,SBI Life Insurance Company Ltd,Life Insurance,540719,SBILIFE,Active,A,10,Equity
INF204KB1RJ0,RELIANCE FIXED HORIZON FUND XXXV SERIES 5- DIRECT PLAN DIVIDEND PAYOUT OPTION,,540720,RXXXVS5DD,Active,F,10,MF
INF204KB1RI2,RELIANCE FIXED HORIZON FUND XXXV SERIES 5- DIRECT PLAN GROWTH OPTION,,540721,RXXXVS5DG,Active,F,10,MF
INF204KB1RH4,RELIANCE FIXED HORIZON FUND XXXV SERIES 5- DIVIDEND PAYOUT OPTION,,540722,RXXXVS5D,Active,F,10,MF
INF204KB1RG6,RELIANCE FIXED HORIZON FUND XXXV SERIES 5- GROWTH OPTION,,540723,RXXXVS5G,Active,F,10,MF
INE393P01035,Prataap Snacks Ltd,Packaged Foods,540724,DIAMONDYD,Active,B,5,Equity
INE932X01018,Share India Securities Ltd,Other Financial Services,540725,SISL,Active,M,10,Equity
INE071Y01013,Trident Texofab Ltd,Comm.Trading  & Distribution,540726,TTFL,Active,M,10,Equity
INE973X01012,Poojawestern Metaliks Ltd,Other Industrial Products,540727,POOJA,Active,M,10,Equity
INE327G01032,Sayaji Industries Ltd,Diversified,540728,SAYAJIIND,Active,X,5,Equity
INE695X01011,Vanta Bioscience Ltd,Pharmaceuticals,540729,VANTABIO,Active,M,10,Equity
INE062Y01012,Mehai Technology Ltd,Comm.Trading  & Distribution,540730,MEHAI,Active,M,10,Equity
INF200KA1RI7,SBI Dual Advantage Fund-Series XXIV-Regular Plan Growth Option,,540731,DAFXXIVGR,Active,F,10,MF
INF200KA1RJ5,SBI Dual Advantage Fund-Series XXIV-Regular Plan Dividend Payout Option,,540732,DAFXXIVDR,Active,F,10,MF
INF200KA1RK3,SBI Dual Advantage Fund-Series XXIV-Direct Plan Growth Option,,540733,DAFXXIVGD,Active,F,10,MF
INF200KA1RL1,SBI Dual Advantage Fund-Series XXIV-Direct Plan Dividend Payout Option,,540734,DAFXXIVDD,Active,F,10,MF
INE864K01010,IRIS Business Services Ltd,IT Software Products,540735,IRIS,Active,M,10,Equity
INE930X01012,Siddharth Education Services Ltd,Education,540736,SIDDH,Active,M,10,Equity
INE414Y01015,Shree Ganesh Remedies Ltd,Pharmaceuticals,540737,SGRL,Active,M,10,Equity
INE402Y01010,Shreeji Translogistics Ltd,Transportation - Logistics,540738,STL,Active,M,10,Equity
INF209KB1IZ0,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Growth,,540739,ABSLRIF5RG,Active,B,10,Equity
INF209KB1JA1,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Dividend Payout,,540740,ABSLRIF5RD,Active,B,10,Equity
INF209KB1JB9,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Growth,,540741,ABSLRIF5DG,Active,B,10,Equity
INF209KB1JC7,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Dividend Payout,,540742,ABSLRIF5DD,Active,B,10,Equity
INE850D01014,Godrej Agrovet Ltd,Other Agricultural Products,540743,GODREJAGRO,Active,A,10,Equity
INE170N01016,Mideast Integrated Steels Ltd,Iron & Steel/Interm.Products,540744,MESCON,Active,XT,10,Equity
INF109KB15X9,ICICI Prudential CPO Fund Series XII Plan C 1270 Days-  Cumulative,,540745,IPRU3009,Active,F,10,MF
INF109KB16X7,ICICI Prudential CPO Fund Series XII Plan C 1270 Days- Dividend,,540746,IPRU3010,Active,F,10,MF
INF109KB13X4,ICICI Prudential CPO Fund Series XII Plan C 1270 Days- Direct Plan Cumulative,,540747,IPRU9211,Active,F,10,MF
INF109KB14X2,ICICI Prudential CPO Fund Series XII Plan C 1270 Days- Direct Plan Dividend,,540748,IPRU9212,Active,F,10,MF
INE348L01012,MAS Financial Services Ltd,Finance (including NBFCs),540749,MASFIN,Active,B,10,Equity
INE022Q01020,Indian Energy Exchange Ltd,Electric Utilities,540750,IEX,Active,A,1,Equity
INF109KB17X5,ICICI Prudential Fixed Maturity Plan Series 81-1100 Days Plan W - Cumulative Option,,540751,IPRU3011,Active,F,10,MF
INF109KB18X3,ICICI Prudential Fixed Maturity Plan Series 81-1100 Days Plan W - Dividend Option,,540752,IPRU3012,Active,F,10,MF
INF109KB19X1,ICICI Prudential Fixed Maturity Plan Series 81-1100 Days Plan W - Direct Plan Cumulative Option,,540753,IPRU9213,Active,F,10,MF
INF109KB10Y8,ICICI Prudential Fixed Maturity Plan Series 81-1100 Days Plan W - Direct Plan Dividend Option,,540754,IPRU9214,Active,F,10,MF
INE481Y01014,General Insurance Corporation of India,General Insurance,540755,GICRE,Active,A,5,Equity
INE282Y01016,Kaarya Facilities and Services Ltd,Sp.Consumer Services,540756,KAARYAFSL,Active,M,10,Equity
INE501Y01019,Sheetal Cool Products Ltd,Packaged Foods,540757,SCPL,Active,M,10,Equity
INF204KB1RR3,Reliance Capital Builder Fund IV - Series A - Direct Plan Dividend Payout Option,,540758,RCBFIVADD,Active,B,10,Equity
INF204KB1RQ5,Reliance Capital Builder Fund IV - Series A - Direct Plan Growth Option,,540759,RCBFIVADG,Active,B,10,Equity
INF204KB1RP7,Reliance Capital Builder Fund IV - Series A - Dividend Payout Option,,540760,RCBFIVAD,Active,B,10,Equity
INF204KB1RO0,Reliance Capital Builder Fund IV - Series A - Growth Option,,540761,RCBFIVAG,Active,B,10,Equity
INE974X01010,Tube Investments of India Ltd,Auto Parts & Equipment,540762,TIINDIA,Active,B,1,Equity
INF109KB11Y6,ICICI Prudential Value Fund Series 18 - Cumulative Option,,540763,IPRU3013,Active,B,10,Equity
INF109KB12Y4,ICICI Prudential Value Fund Series 18 - Dividend Payout Option,,540764,IPRU3014,Active,B,10,Equity
INF109KB13Y2,ICICI Prudential Value Fund Series 18 - Direct Plan Cumulative Option,,540765,IPRU9215,Active,B,10,Equity
INF109KB14Y0,ICICI Prudential Value Fund Series 18 - Direct Plan Dividend Payout Option,,540766,IPRU9216,Active,B,10,Equity
INE298J01013,Reliance Nippon Life Asset Management Ltd,Asset Management Cos.,540767,RNAM,Active,A,10,Equity
INE766P01016,Mahindra Logistics Ltd,Transportation - Logistics,540768,MAHLOG,Active,B,10,Equity
INE470Y01017,The New India Assurance Company Ltd,General Insurance,540769,NIACL,Active,A,5,Equity
INF204KB1RZ6,Reliance Fixed Horizon Fund XXXV - Series 6 - Direct Plan Dividend Payout Option,,540770,RXXXVS6G,Active,F,10,MF
INF204KB1RY9,Reliance Fixed Horizon Fund XXXV - Series 6 - Direct Plan Growth Option,,540771,RXXXVS6Z,Active,F,10,MF
INF204KB1RX1,Reliance Fixed Horizon Fund XXXV - Series 6 - Dividend Payout Option,,540772,RXXXVS6D,Active,F,10,MF
INF204KB1RW3,Reliance Fixed Horizon Fund XXXV - Series 6 -  Growth Option,,540773,RXXXVS6X,Active,F,10,MF
INE133Y01011,IFGL Refractories Ltd,Other Industrial Goods,540774,IFGLEXPOR,Active,B,10,Equity
INE834I01025,Khadim India Ltd,Footwear,540775,KHADIM,Active,B,10,Equity
INE618L01018,5paisa Capital Ltd,Other Financial Services,540776,5PAISA,Active,B,10,Equity
INE795G01014,HDFC Life Insurance Company Ltd,Life Insurance,540777,HDFCLIFE,Active,A,10,Equity
INF204KB1RV5,RELIANCE CAPITAL BUILDER FUND IV - SERIES B DIRECT PLAN DIVIDEND PAYOUT OPTION,,540778,RCBFIVBDD,Active,B,10,Equity
INF204KB1RU7,RELIANCE CAPITAL BUILDER FUND IV - SERIES B DIRECT PLAN GROWTH OPTION,,540779,RCBFIVBDG,Active,B,10,Equity
INF204KB1RT9,RELIANCE CAPITAL BUILDER FUND IV - SERIES B - DIVIDEND PAYOUT OPTION,,540780,RCBFIVBD,Active,B,10,Equity
INF204KB1RS1,RELIANCE CAPITAL BUILDER FUND IV - SERIES B - GROWTH OPTION,,540781,RCBFIVBG,Active,B,10,Equity
INE204Y01010,Sanghvi Brands Ltd,Hotels,540782,SBRANDS,Active,M,10,Equity
,VRLLOGBBPH,,540783,VRLLOGBBPH,Active,P,10,Equity
INF204KB1SC3,RELIANCE FIXED HORIZON FUND - XXXV - SERIES 7 - DIRECT PLAN GROWTH OPTION,,540784,RXXXVS7Z,Active,F,10,MF
INF204KB1SA7,RELIANCE FIXED HORIZON FUND - XXXV - SERIES 7 - GROWTH OPTION,,540785,RXXXVS7X,Active,F,10,MF
INE669Y01014,Sharika Enterprises Ltd,Other Elect.Equip./ Prod.,540786,SHARIKA,Active,M,10,Equity
INF109KB15Y7,BHARAT 22 ETF - ICICI Prudential AMC,,540787,ICICIB22,Active,B,10,Equity
INE500C01017,Aspira Pathlab & Diagnostics Ltd,Healthcare Services,540788,ASPIRA,Active,XT,10,Equity
INE016M01021,Diligent Media Corporation Ltd,Advertising & Media,540789,DNAMEDIA,Active,T,1,Equity
INE846C01014,Eastern Gases Ltd,Oil Marketing & Distribution,540790,EASTERNGAS,Suspended,XT,10,Equity
INF179KB1W61,HDFC HOF-I-1140D November 2017(1) - Direct Option - Growth Option,,540791,HHOF1140DG,Active,B,10,Equity
INF179KB1W79,HDFC HOF-I-1140D November 2017(1) - Direct Option - Dividend Payout Option,,540792,HHOF1140DD,Active,B,10,Equity
INF179KB1W87,HDFC HOF-I-1140D November 2017(1) - Regular Option - Growth Option,,540793,HHOF1140RG,Active,B,10,Equity
INF179KB1W95,HDFC HOF-I-1140D November 2017(1) - Regular  Option - Dividend Payout Option,,540794,HHOF1140RD,Active,B,10,Equity
INE600Y01019,Dynamic Cables Ltd,Other Elect.Equip./ Prod.,540795,DYNAMIC,Active,M,10,Equity
INE821Y01011,Ratnabhumi Developers Ltd,Realty,540796,RATNABHUMI,Active,M,10,Equity
INE597J01018,Shalby Ltd,Healthcare Facilities,540797,SHALBY,Active,B,10,Equity
INE935Q01015,Future Supply Chain Solutions Ltd,Transportation - Logistics,540798,FSC,Active,B,10,Equity
INF740KA1CU1,DSP BLACKROCK A.C.E. Fund Series 1 - Regular Growth,,540799,DACEFRG,Active,B,10,Equity
INF740KA1CV9,DSP BLACKROCK A.C.E. Fund Series 1 - Regular-Dividend Payout,,540800,DACEFRDP,Active,B,10,Equity
INF740KA1CW7,DSP BLACKROCK A.C.E. Fund Series 1 - Direct Growth,,540801,DACEFDG,Active,B,10,Equity
INF740KA1CX5,DSP BLACKROCK A.C.E. Fund Series 1 - Direct - Dividend Payout,,540802,DACEFDDP,Active,B,10,Equity
INF109KB10Z5,ICICI Prudential Fixed Maturity Plan-Series 82 -1236 Days Plan A - Cumulative,,540803,IPRU3015,Active,F,10,MF
INF109KB12Z1,ICICI Prudential Fixed Maturity Plan-Series 82 -1236 Days Plan A - Quarterly Dividend Payout,,540804,IPRU3016,Active,F,10,MF
INF109KB11Z3,ICICI Prudential Fixed Maturity Plan-Series 82 -1236 Days Plan A - Half yearly Dividend Payout,,540805,IPRU3017,Active,F,10,MF
INF109KB13Z9,ICICI Prudential Fixed Maturity Plan-Series 82 -1236 Days Plan A - Direct Plan  Cumulative,,540806,IPRU9217,Active,F,10,MF
INF109KB15Z4,ICICI Prudential Fixed Maturity Plan-Series 82 -1236 Days Plan A - Direct Plan Quarterl,,540807,IPRU9218,Active,F,10,MF
INF109KB14Z7,ICICI Prudential Fixed Maturity Plan-Series 82 -1236 Days Plan A - Direct Plan Half Yearly Dividen,,540808,IPRU9219,Active,F,10,MF
INE333Y01017,MRC Exim Ltd,Comm.Trading  & Distribution,540809,MRCEXIM,Active,M,10,Equity
,SREELBBPH,,540810,SREELBBPH,Suspended,P,10,Equity
INE158R01012,Diggi Multitrade Ltd,Comm.Trading  & Distribution,540811,DML,Active,M,10,Equity
INE457Y01014,Kids Medical Systems Ltd,Healthcare Facilities,540812,KMSL,Active,M,10,Equity
INF204KB1SL4,RELIANCE FIXED HORIZON FUND -XXXV - SERIES 9 - DIRECT PLAN DIVIDEND PAYOUT OPTION,,540813,RXXXVS9G,Active,F,10,MF
INF204KB1SK6,RELIANCE FIXED HORIZON FUND -XXXV - SERIES 9 - DIRECT PLAN GROWTH OPTION,,540814,RXXXVS9Z,Active,F,10,MF
INF204KB1SJ8,RELIANCE FIXED HORIZON FUND -XXXV - SERIES 9 -  DIVIDEND PAYOUT OPTION,,540815,RXXXVS9D,Active,F,10,MF
INF204KB1SI0,RELIANCE FIXED HORIZON FUND -XXXV - SERIES 9 - GROWTH OPTION,,540816,RXXXVS9X,Active,F,10,MF
INF204KB1SX9,RELIANCE FIXED HORIZON FUND - XXXV - SERIES 11 - DIRECT PLAN DIVIDEND PAYOUT OPTON,,540817,RXXXVS11G,Active,F,10,MF
INF204KB1SW1,RELIANCE FIXED HORIZON FUND - XXXV - SERIES 11 - DIRECT PLAN GROWTH OPTION,,540818,RXXXVS11Z,Active,F,10,MF
INF204KB1SV3,RELIANCE FIXED HORIZON FUND - XXXV - SERIES 11 - DIVIDEND PAYOUT OPTION,,540819,RXXXVS11D,Active,F,10,MF
INF204KB1SU5,RELIANCE FIXED HORIZON FUND - XXXV - SERIES 11 - GROWTH OPTION,,540820,RXXXVS11X,Active,F,10,MF
INE994R01010,Sadhna Broadcast Ltd,Broadcasting & Cable TV,540821,SADHNA,Active,X,10,Equity
INE576C01017,Santosh Industries Ltd,Finance (including NBFCs),540822,SANTOSHIND,Active,XT,10,Equity
INE550U01014,Vitesse Agro Ltd,Comm.Trading  & Distribution,540823,VITESSE,Active,XT,10,Equity
INE646X01014,Astron Paper & Board Mill Ltd,Paper & Paper Products,540824,ASTRON,Active,B,10,Equity
INF204KB1ST7,RELIANCE CAPITAL BUILDER FUND IV - SERIES C - DIRECT PLAN DIVIDEND PAYOUT OPTION,,540825,RCBFIVBCD,Active,B,10,Equity
INF204KB1SQ3,RELIANCE CAPITAL BUILDER FUND IV - SERIES C -  GROWTH OPTION,,540826,RCBFIVCG,Active,B,10,Equity
INF204KB1SS9,RELIANCE CAPITAL BUILDER FUND IV - SERIES C -  DIRECT PLAN GROWTH OPTION,,540827,RCBFIVBCG,Active,B,10,Equity
INF204KB1SR1,RELIANCE CAPITAL BUILDER FUND IV - SERIES C -  DIVIDEND PAYOUT  OPTION,,540828,RCBFIVCD,Active,B,10,Equity
